,tweet_id,tweet_en_translation
1803,1519075201190871045,"A very impressive and high quality project.. I visited the project two years ago and hope that it will be part of a general plan that includes other advanced stages, the most important of which is the presence of laboratories and a vision for a botanical museum and the most important types of advanced agriculture, a place for an exhibition of agricultural products, and even an institute, college or research center.. Thank you for those in charge on the project"
1804,1519073509099593729,Too much 😂😂😂😂 at the end it will become like a Al Khoud garden with a few sparse dry trees.
1805,1519070124388589568,Where is it?
1806,1519068905825787905,first repair Al Khoud Street and then work on a garden
1807,1519066118891184133,"Activate recreational tourism trees, fountains and castles no longer benefit tourism."
1808,1519063818764226561,disneyland 😊😊😊
1809,1519063521111252994,Beawtiful 😻
1810,1519061223395975170,In what year? 🙄
1811,1519060275869196290,Does this mean it will become like the rainforests
1812,1519060188011151362,"At this stage, several projects are announced on social media, what is good this time is that the time for completion of the project has not been specified, unlike in the past - Ramadan Kareem ☪️"
1813,1519059233177837570,If they build skyscrapers and mega projects in deserts people will migrate there and the market for these lands will go up a bit we are tired of crowding in cities
1814,1519050719327887362,"Like Adam's safari park, it was always filmed now it's in the world of oblivion. We wish the best, God willing"
1815,1519049663185305606,That's it no one wants to visit it we were satisfied with the pictures
1816,1519049489645977600,Why don't they interest us and show some of the garden's features
1817,1519049000200155139,Go away we are disgusted by your lies..you act like you're smart and lie to innocent people..at least twenty years they are talking about and they booked the place.. at the end when the opening is done we will laugh at its absurdity
1818,1519047343689113602,When is the opening?
1819,1519046545609474051,How many thousands did it cost  mountains and desert attract tourists
1820,1519044357768323072,Very beautiful
1821,1519041672281264129,We don't want a garden fix our streets we're tired
1822,1519041552391315456,How long has the project been?!
1823,1519041476894027777,And it didn't come true
1824,1519041459336450048,In what year will it finish
1825,1519041459055468545,It will definitely enfinish in 2090😍🔥
1826,1519041352776171521,This is an old topic
1827,1518916432276426753,🔴 The Sultanate of Oman is witnessing a rise in the number of expatriates ‼️
1828,1519698593816485889,unofficial occupation
1829,1519513692446109697,"You will definitely see a rise because the laws are in their favour when you come with a worker for fiew days then escapes and goes to work in a job other than his job, and you are the sponsor have to buy a ticket for him and when he is satisfied he surrenders himself and the ticket is ready. And you as a sponsor  lose everything.."
1830,1519278051007336449,like worms 🤬
1831,1519274556086792194,Did you know that an Indian investor brings with him a quarter of India from his cousins?
1832,1519270934619865090,Most of the non-arab come from India but less from Pakistan and Iran
1833,1519253109779963905,"I'm skeptical about the number dude, I feel like it's bigger than this 😂"
1834,1519237518784356353,Welcome expats
1835,1519229356815622145,Occupation not replacement.
1836,1519227582885081088,hhhhhhhhhhh
1837,1519218701500825600,Maybe soon they will occupy the country
1838,1519200985436110848,Let them bring their children so that he can consume his income in the country instead of sending it abroad
1839,1519193687678492673,They hire them and fire the Omani of course their numbers will increase
1840,1519191537846005760,you just noticed😅!
1841,1519188528009261057,Half of Omanis have been laid off and others are looking for work and when you ask the Bangladeshi worker to do anything he says I know may God save us from them
1842,1519187122581819392,Honestly happy news. I hope to bring in talent and the elite among them to have a footprint in development and investment. The large number of arrivals would improve purchasing power and the already collapsed real estate sector. I wish the restrictions would be lifted gradually. The country is large and vast but the population density is very limited in certain cities
1843,1519182811399340039,The Ministry of Labor is crowded because of auditors and permissions because the market is starting to return to normal after the Corona crisis
1844,1519177760412995584,They did a counterattack
1845,1519169385117724674,This is evidence of the gradual recovery of the economy after the pandemic.
1846,1519146591210323970,from only one country
1847,1519122575376494593,There is no problem with the high number of expatriates this is in the interest of the economy but the problem is that they are of only 3 nationalities
1848,1519114218661982210,They are coming looking for jobs
1849,1519098547718791168,A million of them have fled from their sponsor and are assured that they are in a safe place without being searched or raided
1850,1519081402913984512,It will definitely increase especially when they hear about dozens of naturalized people is there anyone who does not love a country where thousands of its citizens are looking for work and its expatriates work more than one job?
1851,1519069128862191624,hhhhhhhhh they just noticed
1852,1519066407480266752,This rise has been going for centuries !
1853,1519050280226205703,The substitution !!!!!!!!!!!!!!!
1854,1519047286784933888,The house is theirs and we have the doorstep
1855,1519044956274450435, expatriates = Indians and Bangladeshis
1856,1519042896992874498,Good they joined us so we don't be afraid
1857,1519036828472549376,"The expatriate is a tool that fills the void of the citizen and covers him with forged experiences and certificates and low salaries compared to the citizen and many sow corruption and transgressions in our country., and this is under the umbrella of corruption and the corrupt,as long as we do not hold the corrupt accountable we will not and will not succeed.."
1858,1519034872010092544,No lies the Sultanate does not have a lobby of expatriates in the first place especially in the private sector
1859,1519031757995130883,The country is their country and we are strangers
1860,1519029405296832514,"The increase in the number of expatriates will create government jobs for Omanis. Including increasing security, municipalities, manpower, health, transaction clearance offices, increasing movement in public and private transportation and increasing competitiveness in small professions and all of this is good for the Sultanate and the citizen."
1861,1519024771744374784,I expect that by 2040 you will not find a citizen only expatriates hahahaha
1862,1519022591478013952,"Bring them and teach them business and then say there are no jobs.. These are all past Inmates and drug addicts. I don't know what you like about them they are poluting the country. The official authorities are supposed to deport them.. only leave who works in contracting and the rest is deported all citizens know how to work in electricity, carpentry and blacksmithing, just give them a chance."
1863,1519022350427115521,Jobs are ready for you come to us all the citizens holding jobs
1864,1519021301473632262,shame on you where is the replacement. Where are the photos of the Indians’ deportation at the airport??? All this news is fake
1865,1519019454755131393,and immigration of citizens
1866,1519016005019881472,"Yes and 80% of them are Indians of different religions****** they come to our country and humiliate us, insult us in our workplaces, and dominate us and every law here protects them and shows that we are the ones who are wrong the laws of the country are supposed to be imposed on any expatriate so that he knows that we are an Arab Muslim country and we are proud of our Arabism and our religion"
1867,1519014505291948034,Welcome to them in their second country 🤲 May God guide them in their work and provide them with His goodness.
1868,1519000426464563200,and the Omani economy will not witnessing any progress
1869,1518999576002408449,All this and they said that they were deported it seems that 100 are leaving and 1000 are coming
1870,1518993001904812035,"In economics, it is said that an increase in population is reflected in the purchasing power of a society."
1871,1518986335406673922,If the government does not act by reducing the number of arrivals there are negative security implications that may fall on Omani society
1872,1518986108264226816,Enough for us.   They control everything
1873,1518985949400739841,The number of Omanis is 4 million with one million and 809 thousand foreign arrivals
1874,1518982745757831176,Blessings of Ministry of Labor 
1875,1518956334384922624,Why are you surprised  😂😂😂😂
1876,1518954161634779139,good the economy will recover
1877,1518952552863313920,You are strange.
1878,1518949924372717568,"Most of them are in inferior jobs that the Omani does not accept to work in ,"
1879,1518946869765881858,Nothing new mentions all old things
1880,1518945859752312832,Aha
1881,1518941889864552449,Because they have candy 💵💵💵💵😂
1882,1518940708933193732,Ooh big number 🤔
1883,1518937378861244420,What is their percentage compared to the Omanis?
1884,1518936511504433153,80% of the jobs are for them
1885,1518935460504125442,the increase in arrivals is normal to stimulate the economy
1886,1518933814214643712,This country is theirs leave them 
1887,1518933753720094721,hhhh
1888,1518932717588602884,They are coming to take our jobs
1889,1518920601246785537,Is it okay to marry an Indian
1890,1518919757294145536,Now is this replacing the Omanis or replacing the Indians
1891,1518919623810428932,The home is their home and the good is for them
1892,1518919159509397505,Increasing the population is important
1893,1518919040349126656,long ago 🤣😂😂😂
1894,1518918638530699265,Close to 3 million😳!!
1895,1518566596528197635,🔴 Tired of promotional text messages here's how to stop them ‼️
1896,1518892098518454273,we did it and nothing stopped..
1897,1518839561551503361,Whoever did this method and the promotional ads stopped .. it is good to tell us.. we have done this method for a long time I think since last year and the ads did not stop 😂
1898,1518829344663261184,And how much is the cancellation message??
1899,1518793255432986625,I won't do it. I feel like I'll regret it if I do 😂
1900,1518785052448022530,I want to delete messages that come from Hayyak 24 hours it bothered me
1901,1518681653681565702,This method they take an amount for your information very bad method never try it
1902,1518680311386845187,"Lies,... nothing stops"
1903,1518678357461905408,Annoyance honestly for all day 
1904,1518660978128347138,by the way any message sent to Omantel costs half a riyal this is a well-known move
1905,1518630988838023169,proven method and it doesn't work
1906,1518626682361552897,Who allowed you to send it to begin with?
1907,1518621517269155840,I did it before and I received messages more than before
1908,1518617297509924864,and how much does it cost because all your service needs money even the deletion and addition
1909,1518613058104569858,you just take the money without advantage
1910,1518607349266665475,This is all a lie I took this step a long time ago and I got a message saying that my number has been deleted from promotional messages. And I'm still getting messages as if I didn't do anything
1911,1518605573134159872,It worked with Omantel but it didn't work with Ooredoo
1912,1518584408562880515,Why do they send from the beginning ?
1913,1518583159226605575,Instead of all this work
1914,1518572073404321794,We are tired of Hayyak offers messages   
1915,1518572066542391296,What about Vodafone?
1916,1518573855975084032,Okay dear
1917,1518990521619914753,Go mix the offspring and play with it!!!
1918,1518857284503449601,"Those poor guys who don't have salary or a simple salary and can't even have one wife from oman and you alreadu have a wife from oman and it's not enough you want 4 wifes from inside and outside oman ""think about others"""
1919,1518822295791411200,A good suggestion frankly will drop the dowries and the costs of marriage because there is another option that is less expensive and in many cases more efficient with the help of God.
1920,1518819877934579714,Why are there any laws and conditions for any Muslim why do you forbid what God has permitted?!!! In fact this is an unjust law the human rights must do something who are they to forbid what God has permitted.
1921,1518804965178937346,"Before you demand the number, pay attention to the selly issues and causes of trivial divorce those who have more than one wife and their disregard for justice in married life..with regard to marriage from abroad, if the state saw that there is good in it, it would not have prevented it and the farce that happened in one of the years when they were getting married and divorced.. I think it 's better to focus on your parliamentary duties to attract the opinions of the public."
1922,1518798926039687169,Enough blind imitation when someone's daughter get engaged they increase the dowry but when their son asks for marriage they decrease them as if they were selling and paying. this is the time to imitate other societies since we introduced the white dress and the wedding stages and the weddings in the halls and the buffets. every girl wants to do better than the others so nobody will say it wasn't a beautiful wedding
1923,1518788408612638720,If someone whose religion and character you are pleased with comes to you then marry him
1924,1518786225376829440,********* this is what was lacking in development in Oman**************
1925,1518765052836384768,"there are a lot of girls here why from outside, if you want me to marry 3 women I will accept as long as it's under my conditions and an extra salary"
1926,1518749434494038026,I think it's a good thing Iran watermelon is cheap and frankly sweet.
1927,1518720849586659328,Brother Ahmed your topic is sensitive and you will receive a lot of responses to it and you brought it up for this.
1928,1518717674930733056,"This is a sound decision if it is made because the people are asking for a imaginary amounts dowry is reasonable when marreing from outsibe abroad,,  specify marriages from certain countries such as marrying a Yemeni and a Gulf citizen and from the Levant and Morocco"
1929,1518710705255501824,I don't know how they think *******
1930,1518672610015522817,"Raising societal awareness to reduce dowries and facilitate the costs of marriage is better than marriage from outside the country, which rarely succeeds due to different cultures and customs.!"
1931,1518669587960713229,Origin and lineage and comfort and arabis and customs and traditions are gone.
1932,1518656876698865664,Looks like he loved someone from abroad..
1933,1518647738577076225,When they said to both sexes you offered!! Haha..now it's not possible! I suggest that you let anyone marry whoever their hearts love.
1934,1518644096847560705,"It would be good if they were banned from Bangladesh, India and other Asian countries and they allow us from Lebanon, Syria, Jordan, Turkey, and if possible, Ukraine is also good"
1935,1518640503083913218,How much dowry will the girl’s family ask for if someone proposes to her from abroad and what are their conditions
1936,1518628464181620737,Its only better for men
1937,1518582663438819328,Marriage success has nothing to do with nationality there are failed Omani marriagas and vice versa and beauty never depends on nationality beauty is everywhere but the complications are the reason why people think about marriage from abroad
1938,1518571158232252416,"But this does not prevent you from finding another person who praises this marriage, and that is why they said (If it wasn't for the different tastes.....)"
1939,1518552958052536320,Marriage from abroad has more problems than advantages.
1940,1518550948305584128,This is dangerous in the long run. It is not recommended except in force majeure circumstances. We appeal to the people of the country to facilitate marriage matters. There is also no objection to having a government fund responsible for marriage through loans and so on so that everyone can marry without any debts and obstacles.
1941,1518543545614970882,Excellent this is an indirect way to confront dowry dealers and  those who prevent halal and racists and support single women and spinsters.
1942,1518543199895265287,Good idea
1943,1518542770486624257,Excellent
1944,1518540053894635520,"The issue of marriage and choosing a partner is a personal issue, and I do not like to interfere in such matters and every one is free in his life whether he marries an Indian or a Russian or one who intellectually belongs to the heavenly books."
1945,1518539195752620032,I agree with your *** at least for eugenics
1946,1518538327611355141,Maybe he's thinking of getting married abroad
1947,1518536180102746117,set back and relax no one will understand you like the omani women 80% of those with a abroad marriages get divorced
1948,1518536086917681153,On God it's better
1949,1518536021704650752,you did not succeed in the tweet and not suitable to be a representative of the people brings us corruption and deviation
1950,1518534030613954560,Facilitating dowries and reducing demands and expenses is better than marrying from abroad
1951,1518533970304110592,what's new. Terms and conditions are there
1952,1518532568571858944,And the dowry does not exceed a thousand riyals
1953,1518532275960434689,Does that mean we will see the light soon 😍??
1954,1518530071010684929,nice I will marry a Syrian woman
1955,1518528073213349888,It seems that he wants to marry a foreigner
1956,1518522020744548353,I agree 200/200
1957,1518517350479368193,This is the best solution
1958,1518509508045246464,I did not understand what he meant by others from the outside does he mean aliens or does he mean like us from the human type of our master Adam and Eve?
1959,1518506379232878592,We don't dispense with the girls of our country may God protect them 💕
1960,1518506315664039936,May our affairs become easier and we get married from outside the country
1961,1518504090136977409,You want the 4....🚶🏽‍♀️🚶🏽‍♀️🚶🏽‍♀️
1962,1518499033500819457,Marry the Syrian woman
1963,1518498835294732289,And the victims are the children
1964,1518498351205044225,This is 100% correct opinion.
1965,1518492461349408768,The poor man is dreaming 😅
1966,1518492085841809408,I agree with his **** we agree 😂😅
1967,1518492018795757568,You are lucky women who want a husband from abroad the share is coming 😂😂
1968,1518491991155392513,Diversity is required
1969,1518491351750430720,I suggest that they allow marriage from abroad and let the poor to marry
1970,1518491278794760192,We hope this happens
1971,1518228325700972545,🔴 A fine of up to 1000 riyals for those who violate the standard specifications for electrical metering systems‼️
1972,1518663425571926018,"The country of violations and taxes and threats,, may God help us"
1973,1518614913706602497,Who pays the fine? 🤔😴
1974,1518589675937615875,Fine for counter manipulators (nice)
1975,1518565319148716034,What's strange about this topic:
1976,1518544751485665281,Now the system is electronic you can't manipulate it
1977,1518536476790824961,And why are there no fines for electricity when you manipulate the price
1978,1518496418025123841,This is just a game I paid 300 rials to change the electric meter and meter reading for a year. and to bay old bills. no comment
1979,1518445737603960832,The company makes mistakes and it lays on the head of the citizen
1980,1518434508609048576,hhhhhhh everyone will go crazy it's better to cover it up  🤣
1981,1518429135760240640,Dose anyone knows what does it mean to violate the standard specifications? 🥹🥹
1982,1518428878003486721,Does anyone knows away we want to violate the standard specifications..
1983,1518426062555914241,And why not fine companies when they cut the electricity from the citizens houses why are the laws upside down in our country the law supposed to protect the people
1984,1518395843602227201,It's all just threat and violations and taxes
1985,1518378962313003010,May God be with you Omani people
1986,1518363357002276864,The teared us
1987,1518326321859944456,It's good that you told us
1988,1518316084100751365,How come you're fining us and the electricity companies are the ones who install the meters if it is not like the Omani specifications it must be on the company that delivers the service not on the citizen
1989,1518298877807538177,These devices are checked every three months and a year of imprisonment for anyone who violates the Electricity Authority for not checking these electrical devices
1990,1518298062007021569,he cannot even pay the bill and you want him to pay 1000 where is he problem who make him do this except for the high bills .......
1991,1518288757287530503,Even without fines.. .God's command prevents us
1992,1518282602536386560,And there is no fine for electricity companies that manipulates the bills
1993,1518278090690027521,If it was the citizens right he wouldn't be given it
1994,1518270730068283393,but if it was thier right they take it
1995,1518261771685015553,Honestly this country only got fines even breathing has fines
1996,1518260807045373952,"indeed not clear,,,"
1997,1518260169251168257,When will the electricity disappear from the country???
1998,1518256630512635904,And where are the human rights when cutting off electricity without warning at temperatures exceeding 50+ and in the home the elderly and children and patients and devices?
1999,1518250824564105216,First violate yourselves for using estimated  readings
2000,1518243732776173568,What about estimated bills that has no explanationwho can question electricity companies ??
2001,1518242722833969153,who question them when they hit us with the bills
2002,1518236197658714113,"Your lives are all about fines,"
2003,1518235896562302977,How come the company install the meter and the citizen has to pay for it
2004,1518233515246166020, who fins who!!!
2005,1518231426881179648,Can we know what is this violation you're talking about why is there mystry in posing the threat why is the reason not indicated?
2006,1518229839924314113,how come the citizen has to pay for the meters while the company installs them
2007,1518229757393002497,"On the other hand, a fine of up to 1,000 riyals must be imposed on each company that issues an estimated reading."
2008,1518229473967157248,What does it mean someone explain to us
2009,1518229088267350018,What does it mean?
2010,1518139869868052480,"🔴 Employing and replacing more than 10,000 citizens within 3 months."
2011,1519556195371073536,they employ them for a year then they lay them off so nothing changes
2012,1519239154168647682,On gad nothing have changed
2013,1518558384131383297,The graduates are increasing every year
2014,1518498099739643904,What replacement and what recruitment It's all an illusion
2015,1518498036183441408,Employees through mediation
2016,1518494618723274752,Where did you hire them we've been waiting for 5 tears
2017,1518480302414471168,We are staing here and you continue shading
2018,1518440953211674628,Replacing 🤔
2019,1518375362262179841,Why are the names of young people not published in the oifficial paper so that there is credibility in the matter of employment. ...because frankly we have not heard or seen that anyone has been employed.
2020,1518356933446713344,Who said that replacement is feasible for the labor market creating a competitive and strong economy that accommodates the citizen and the expatriate is imperative in order to develop the economy.. As for expelling the expatriate the citizen will have a future setback.
2021,1518316127209902088,My brother is still in the house for 4 years
2022,1518287172205490176,When was this?? then why are people complaining ?? 
2023,1518286828322926601,Did you believe..
2024,1518211978220740608,Yes all of it by mediation
2025,1518208492401688576,I have four brothers and none of them got hired
2026,1518206129448407040,hhhhhhhhhhhhhhhh
2027,1518205512466243587,Thank God may God bless us under the leadership of His Majesty Sultan Haitham may God protect him ⚘🕊
2028,1518201435736973312,Great job ministry of labor 💪🏻
2029,1518201141049311232,I have a son that has been nearly 6 years since he graduated from university and is still unemployed we want him to work ..........
2030,1518185746187833344,We don't want anything
2031,1518177623637118980,Unfortunately companies are laying off people and on the other hand the ministry employs but the job of a driver and a worker And perhaps some delegates to carry out company transactions in government institutions
2032,1518177106932416512,It's Ramadan
2033,1518176297679310851,We wish that the one who authorized of this number will declare the evidence in front of the people and publicly  in front of the television cameras in order to reassure the people and the credibility of this news.
2034,1518173908805033986,Thank God
2035,1518171643281088513,My brother was hired to a temporary contract last year
2036,1518170171231412224,Incorrect statistics it's just a renewing and temporary contracts and fake contracts
2037,1518163915544440834,This is what newspapers say we've heard a lot and have had enough
2038,1518163780093595648,People it's a sin to lie in this holy month of Ramadan 
2039,1518162534192320514,But I didn't get hired and none of the people I know got hired who exactly did you hire?
2040,1518161903708737536,Is this true or is it just a joke
2041,1518156925137047552,hhhhhhh
2042,1518153561259098112,A completely unclear statement.
2043,1518153515356590081,In Ramadan in Ramadan
2044,1518151180739919873,Excellent.
2045,1518149955495645185,We all know that this is not true except them
2046,1518149228035551237,My brothers got employed
2047,1518148728577740805,Statements from Jolly Chic and Shein 😁🏃 ♀️
2048,1518146830378442752,Where do you get these citizens from we haven't heard of anyone that got hired in the past tree months
2049,1518146794122792961,What replacing and what Employing !!! temporary contracts and then return as job seekers.. cheap statistics
2050,1518145702450368512,Maybe
2051,1518145512955949057,Even the 
2052,1518145069525741568,Is this a statistic why not mention the ratio between replacement and employment why combine and determine the quantity in this way
2053,1518144967155269632,"10 thousand arguments you have to justify
"
2054,1518144461926195200,On God it's all just Lying on the people
2055,1518144407299629056,At least respect this holy month and save your lies for after Ramadan
2056,1518144360457646081,😳😳😳😳😳😳😳It's still Ramanad
2057,1518143002895659008,oh ok good
2058,1518142699521642501,10000 thousand watermelons
2059,1518141843334176768,I've been without a job for seven years 💔
2060,1518141226956042240,In Ramadan? In Ramadaaaaan
2061,1518141089437335552,Nice number
2062,1518140516696797186,May I know which of the government departments and ministries you've replaced jobs? and ten thousand!
2063,1518140275058782211,Lying even in the month of Ramadan? wow
2064,1518140121790488577,Where are they we didn't see anyone going to work
2065,1518140014416343042,Does not make since  😂😂
2066,1518907725173993473,Of course the profits will rise this is a normal thing we are no longer talking about the topic..
2067,1518701563904208904,My family and I have come to the firm conclusion that this company only cares about the purely material return and is not here to serve the public or make life easier for them.
2068,1518701067856498688,Unfortunately after difficult years of my requests to this company to connect the home internet service we discovered that it had refrained from providing the service to a citizen thus causing material losses that exceeded his capabilities as an employee and negatively affected the educational and cognitive achievement of his children over the past years since mid 2017.
2069,1518586182606729216,Your services are too bad 😂
2070,1518574988705607683,It is very normal to rise due to the completion of the infrastructure projects in which it was investing
2071,1518534066500476929,"May all these profits In hell in God willing all of it is forbidden money, theft and looting"
2072,1518504837616488449,If the people knew the counterculture we would be ok
2073,1518390848702099463,On God you stole it from our pockets
2074,1518384347157610496,By what right do you take riyals for messages without my consent and subscription??!
2075,1518383609857597446,There is a tweet by Sheikh Saeed Al-Shasha’i explaining the source of its profits with logic and reason
2076,1518357969838161924,Of course because I pay 35 riyals every month
2077,1518322656281571329,Where did Omantel get these profits from?
2078,1518320308851253248,It is strange that they provided a good service
2079,1518307375329026055,It's all from the people's pockets they do not even make discounts on subscriptions or offer offers to subscribers
2080,1518295661036331010,They deserve it for the services they provide us 🙂
2081,1518292537710202880,May God not forgive them for every baisa they took unjustly
2082,1518275910906036224,It is forbidden and they will bear this sin until doomsday
2083,1518275631691276288,I hope you don't gain in every baisa you win
2084,1518275095025836034,"We are so disgusted we don't even want to contact anymore, free us from these phones"
2085,1518274974158663686,The network in the first week is good and after a week even snapchat is not working
2086,1518274606062358529,We subscribe with 10 and the bill will reach 70 riyals. Who benefits more me or you?!
2087,1518266949922443264,How much zakat is paid by this company? The zakat must be fixed on it and distributed to the poor and the wea and the people imprisoned because of debts
2088,1518255056096796675,May God not win this trade that takes advantage of people's need
2089,1518249270041792512,All of it from our backs  😅
2090,1518245785347018755,It will benefit.. as long as the internet is weak and people pay to increase it 
2091,1518244393152561153,The strange thing is that in each season the profits are in the tens of millions but by the end of the year it becomes clear that it is losing like other government companies
2092,1518243943485485059,If they improve the packages what will they lose 🥲
2093,1518227675730558976,"Our National Company With greetings **  We hope to hear good news about contributing to support the technical developmental aspect in schools,  thank you."
2094,1518223610892140546,Ok now you are pressing people more than they are already pressed from you
2095,1518215593249456129,All of this is because I upgraded my package 😁
2096,1518209642777743360,At least offer some good offers for the subscribers
2097,1518204327587946496,Because there are no other competitors
2098,1518200217815900161,Lend me a thousand for necessity
2099,1518190310001717248,Why are you sharing the profits are you going to donate to the poor people we all know that all these profits are from the people what have you done to earn it
2100,1518183488272445440,They are thieves 😂
2101,1518182135944953856,Good luck omantel you deserve more
2102,1518181849994043392,You used the red mark to get attention and now people are swearing at you
2103,1518180679997173761,half of it is from the games that you get thanks to us
2104,1518179254164459520,from how?
2105,1518177929703927809,When the tax came the theft increased 6 rials are taken when subscribing to a 5.5 rials offer where did the half rial go🤷🏻‍♂️we don't know
2106,1518177859373830144,"Normal, compared to the prices of services and subscription and the lack of real competition.👍"
2107,1518176951034339328,Question
2108,1518175369001672706,Are you sure 😂😂😂
2109,1518174891715006465,Expected
2110,1518170879104012290,So all of this in 3 month only
2111,1518163358549266432,This is one of their moves 😂
2112,1518160132441616384,I hope you lose
2113,1518148965044301829,Half of their fortune comes from subscribing to the game bundle 😂
2114,1518136238758404096,By scam
2115,1518133290968006656,In three months !!! 😦😦
2116,1518132587482554368,It'a normal to increased
2117,1518132142173265922,What is the Omantel share price? If anyone knows please tell us
2118,1518131067038969856,This time it's profits
2119,1518130337078992896,And customer service is very poor
2120,1517923155062538242,Okay dear
2121,1517523754498330626,He looks like he's dreaming to become a minister again
2122,1517470059878359042,"Oman does not need ministers, it needs governors, general managers, directors of departments, heads of departments, and employees only."
2123,1517460529463406596,"When he was in office, we have not heard anything from him."
2124,1517439870930722816,"They think everything is easy to come when they rush to the position, This needs conscience and overwork and convey the citizens' needs to the Sultan."
2125,1517434482806112257,"The problem is that we have a failed scared media, they do not know how to reply to those officials."
2126,1517422026151104513,😎😁😎😁 No comment..
2127,1517132859965902849,I wish he was silent
2128,1517052124923936768,Mashallah
2129,1516808035657818118,Excellent
2130,1517561615813591044,"We have military retirees who faced bitter situation in remote places and lived all seasons with cruel heat and cold; and endured far places and danger zones. And their service was for more than 30 years, yet their salaries have not reached half of 700 Rials."
2131,1517464072991686656,"Why the focus on people of social security and low income, I mean the retired, who their salaries are not more than 400 rials or not even reaching this amount; and who have to provide living for seven or more dependents. "
2132,1517412036862431234,"I do not understand the situation of the opposition. Does it mean you will pay them from your pockets, for instance?"
2133,1516872945708277762,I hope that an allowance will be given to every citizen working in government or private sector that is more than 300 rials
2134,1516071342461890566,hhhhhhh
2135,1516003228479102984,Okay dear
2136,1515979472213848071,Okay dear
2137,1515800983963582473,😂😂😂😂😂😂😂
2138,1515801399157837828,nothing is true
2139,1515739691508768771,Congrats
2140,1515680722954170376,Be thankful for small mercies
2141,1515587233771888643,We don't know
2142,1515416018201493506,hhhhhhh
2143,1515408534380425225,This is bullshit
2144,1515405644005888001,Very beautiful
2145,1515011823405342729,enough
2146,1514212295911559170,no comment
2147,1513806993873588228,God forgive me
2148,1513800868029739016,No one care
2149,1513760907238719488,God forgive me
2150,1513751703144833026,😂 😂 😂
2151,1513726028765614085,God forgive me
2152,1513609802911465475,It's good that you told us
2153,1513596645317001225,Thank God
2154,1513478025760944133,no comment
2155,1515477555633139717,I ask Allah for His forgiveness
2156,1513126596084998146,just swear
2157,1513119265594949632,Ok we will tell them
2158,1513017627718959106,Not right
2159,1512872412651696134,Not right
2160,1512818433125228549,lies lies
2161,1512748160040452096,lie nothing is true
2162,1512739585343868933,Who said that
2163,1512731701646172162,Okay dear
2164,1512137998183325704,We're doomed
2165,1511988180324659201,there is a news with you tell me..!
2166,1511632737274322944,Impossible
2167,1511402302288150529,God forgive me
2168,1511305892641320962,😂 😂 😂
2169,1511305203328368645,God forgive me
2170,1511128807566196741,Better
2171,1511066158413512704,Better
2172,1511123887798501382,I ask Allah for His forgiveness
2173,1510210884819464194,TRUE
2174,1509164676239831047,Ok we will tell them
2175,1508482167936061451,Aha
2176,1508379201027592198,Excellent
2177,1508400163534036992,Thank God
2178,1508398590158331905,Thank God
2179,1508396588741414914,Thank God
2180,1508378988116385794,Thanks God
2181,1508377050574381056,Thank God
2182,1508106993697017871,Nice
2183,1508011509019983876,God forgive me
2184,1507617752009347075,nothing is true
2185,1507395041257529344,Not right
2186,1507336475037343747,No one care
2187,1507301333585518612,This is bullshit
2188,1506562728873410560,hhhhhhhhhhh
2189,1505838723069579265,Congrats
2190,1505143753841033216,Excellent
2191,1504739710240968705,We're doomed
2192,1504391761409490946,Aha
2193,1504139921669378056,Good news
2194,1503991800893263872,Mashallah
2195,1503791420666265614,Mashallah
2196,1503708256048488452,no comment
2197,1503638980851601410,No one care
2198,1502586511648301057,Okay dear
2199,1501992404307558401,untrue words
2200,1501516967928287233,We're doomed
2201,1501256292886728709,TRUE
2202,1501232731031625730,Not true
2203,1501086887427125250,Thank God
2204,1501077209913741315,Okay dear
2205,1500757209499815940,nothing is true from this words 
2206,1500576754515251201,No one care
2207,1500525375771881478,this words are not true 
2208,1499648227422973960,Ok we will tell them
2209,1498981567804461057,God forgive me
2210,1497882876200763396,hhhhhhhhhhh
2211,1496582518451097605,Exactly
2212,1495664560203780102,Very beautiful
2213,1495422861447770119,"Hell, an evil refuge"
2214,1494921287109591043,Mashallah
2215,1494869625254944771,Thank God
2216,1494730913388900357,Mashallah
2217,1494719216288768004,Mashallah
2218,1494716655796162564,Mashallah
2219,1494687924968951809,Mashallah
2220,1493973752195043333,Not right
2221,1493229698314387460,Aha
2222,1492158761707917315,I ask Allah for His forgiveness
2223,1492126111110729728,Ok we will tell them
2224,1492105557351796782,No one care
2225,1491835363878391808,Aha
2226,1491780494932922372,Mashallah
2227,1491826928625541121,surprise me
2228,1491719487506296832,God forgive me
2229,1491674572302733312,God forgive me
2230,1491487323296604164,I ask Allah for His forgiveness
2231,1491084968340168707,lie nothing is true
2232,1490816662735663113,We don't want anything
2233,1490730924031496196,Nice
2234,1490615183160623106,hhhhhhh
2235,1490572509263106048,God forgive me
2236,1490409321242501122,Excellent
2237,1489618540529389572,Mashallah
2238,1489523603381137413,Mashallah
2239,1488575403220426753,no comment
2240,1488204692949721090,enough
2241,1487520505628434433,In the name of God
2242,1487501094104272902,In the name of God
2243,1487501023346413569,In the name of God
2244,1487442467813220353,In the name of God
2245,1487012424234508300,untrue words
2246,1486768788213219330,😂 😂 😂
2247,1486764806413688838,just swear
2248,1486780374223134725,Mashallah
2249,1486747561109205001,Mashallah
2250,1486652261967314946,Who said that
2251,1486266351538823170,Again
